-,60,_
7740,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2273,force_strike:1067,skill_1:2635,s1_paralysis:0,skill_3:822,team_buff:940
-,120,kdb
14709,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,88% paralysis uptime,attack:4649,force_strike:1924,skill_1:4732,s1_paralysis:1290,skill_3:1593,team_buff:940
8420,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2751,force_strike:1174,skill_1:2898,s1_paralysis:0,skill_3:904,team_buff:940
-,120,rdb
14496,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,88% paralysis uptime,attack:3842,force_strike:1749,skill_1:4947,s1_paralysis:1349,skill_3:1665,team_buff:940
8259,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2273,force_strike:1067,skill_1:3030,s1_paralysis:0,skill_3:945,team_buff:940
-,120,krdb
15852,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,88% paralysis uptime,attack:4649,force_strike:1924,skill_1:5442,s1_paralysis:1484,skill_3:1832,team_buff:940
8991,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2751,force_strike:1174,skill_1:3333,s1_paralysis:0,skill_3:1040,team_buff:940
-,180,_
12555,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,81% paralysis uptime,attack:3585,force_strike:1639,skill_1:4021,s1_paralysis:1004,skill_3:1342,team_buff:961
7473,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2164,force_strike:1027,skill_1:2526,s1_paralysis:0,skill_3:793,team_buff:961
-,180,k
13714,Hunter_Vanessa,5*,light,lance,6423,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],<hp70 & hp100 & 0 paralysis res>,81% paralysis uptime,attack:4338,force_strike:1803,skill_1:4424,s1_paralysis:1104,skill_3:1476,team_buff:961
8124,_c_Hunter_Vanessa,5*,light,lance,5839,[Resounding_Rendition+Spirit_of_the_Season][Corsaint_Phoenix][HDT2],!<hp70 & hp100 & 0 paralysis res>,,attack:2619,force_strike:1130,skill_1:2778,s1_paralysis:0,skill_3:872,team_buff:961
-,180,r
